sentence_id,token_id,sentence,token,spo_label
73,14,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",",",other
73,15,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",particularly,Object
73,16,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",in,Object
73,17,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",the,Object
73,18,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",hours,Object
73,19,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",before,Object
73,20,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",breaking,Object
73,21,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",your,Object
73,22,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",fast,Object
73,23,"It is essential to monitor your blood sugar several times during the day, particularly in the hours before breaking your fast.",.,other
74,1,"I cannot eat or drink anything till sunset, right?",I,Subject
74,2,"I cannot eat or drink anything till sunset, right?",cannot,Predicate
74,3,"I cannot eat or drink anything till sunset, right?",eat,Predicate
74,4,"I cannot eat or drink anything till sunset, right?",or,other
74,5,"I cannot eat or drink anything till sunset, right?",drink,Predicate
74,6,"I cannot eat or drink anything till sunset, right?",anything,Object
74,7,"I cannot eat or drink anything till sunset, right?",till,Object
74,8,"I cannot eat or drink anything till sunset, right?",sunset,Object
74,9,"I cannot eat or drink anything till sunset, right?",",",other
74,10,"I cannot eat or drink anything till sunset, right?",right,other
74,11,"I cannot eat or drink anything till sunset, right?",?,other
75,1,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",Actually,other
75,2,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",",",other
75,3,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",Abdullah,other
75,4,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",",",other
75,5,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",in,other
75,6,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",case,other
75,7,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",of,other
75,8,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",hypoglycemia,other
75,9,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",or,other
75,10,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",low,other
75,11,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",blood,other
75,12,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",sugar,other
75,13,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",",",other
75,14,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",it,other
75,15,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",is,Predicate
75,16,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",vital,Object
75,17,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",to,Subject
75,18,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",break,Subject
75,19,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",the,Subject
75,20,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",fast,Subject
75,21,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",immediately,Subject
75,22,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",",",other
75,23,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",even,Subject
75,24,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",if,Subject
75,25,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",it,Subject
75,26,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",is,Subject
75,27,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",before,Subject
75,28,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",sunset,Subject
75,29,"Actually, Abdullah, in case of hypoglycemia or low blood sugar, it is vital to break the fast immediately, even if it is before sunset.",.,other
76,1,"That is hard to balance with my religious commitment, but I understand it is important.",That,Subject
76,2,"That is hard to balance with my religious commitment, but I understand it is important.",is,Predicate
76,3,"That is hard to balance with my religious commitment, but I understand it is important.",hard,Object
76,4,"That is hard to balance with my religious commitment, but I understand it is important.",to,Predicate
76,5,"That is hard to balance with my religious commitment, but I understand it is important.",balance,Predicate
76,6,"That is hard to balance with my religious commitment, but I understand it is important.",with,Predicate
76,7,"That is hard to balance with my religious commitment, but I understand it is important.",my,Object
76,8,"That is hard to balance with my religious commitment, but I understand it is important.",religious,Object
76,9,"That is hard to balance with my religious commitment, but I understand it is important.",commitment,Object
76,10,"That is hard to balance with my religious commitment, but I understand it is important.",",",other
76,11,"That is hard to balance with my religious commitment, but I understand it is important.",but,other
